證券代碼,年,月,日,收盤價(元),成交量(千股)
1721 三晃,2021,12,17,24.7,"14,017"
1722 台肥,2021,12,17,70.5,"7,751"
1723 中碳,2021,12,17,115,366
1725 元禎,2021,12,17,32.3,229
1726 永記,2021,12,17,74,51
1727 中華化,2021,12,17,46.2,"3,848"
1730 花仙子,2021,12,17,63.3,24
1731 美吾華,2021,12,17,19.35,145
1732 毛寶,2021,12,17,35.2,"13,689"
1733 五鼎,2021,12,17,24.45,191
1734 杏輝,2021,12,17,28.75,893
1735 日勝化,2021,12,17,18.45,25
1736 喬山,2021,12,17,56.9,283
1737 臺鹽,2021,12,17,33.25,200
1742 台蠟,2021,12,17,20,100
1752 南光,2021,12,17,37.15,193
1760 寶齡富錦,2021,12,17,69.4,648
1762 中化生,2021,12,17,65.3,312
1773 勝一,2021,12,17,139.5,274
1776 展宇,2021,12,17,21.2,61
1777 生泰,2021,12,17,64.5,82
1781 合世,2021,12,17,16.3,117
1783 和康生,2021,12,17,51.1,382
1784 訊聯,2021,12,17,39.8,162
1785 光洋科,2021,12,17,48.3,"2,295"
1786 科妍,2021,12,17,50.2,54
1788 杏昌,2021,12,17,140,20
1789 神隆,2021,12,17,24.25,293
1795 美時,2021,12,17,95.3,"3,577"
1796 金穎生技,2021,12,17,41,52
1799 易威,2021,12,17,16.2,163
1802 台玻,2021,12,17,25.8,"8,742"
1805 寶徠,2021,12,17,13.9,37
1806 冠軍,2021,12,17,12.1,"1,005"
1808 潤隆,2021,12,17,59.1,79
1809 中釉,2021,12,17,15.5,"1,369"
1810 和成,2021,12,17,17,"2,332"
1813 寶利徠,2021,12,17,18.05,26
1815 富喬,2021,12,17,16.5,"1,576"
1817 凱撒衛,2021,12,17,36.85,53
1903 士紙,2021,12,17,66.9,918
1904 正隆,2021,12,17,33.9,"1,915"
1905 華紙,2021,12,17,23.45,"4,830"
1906 寶隆,2021,12,17,20.35,165
1907 永豐餘,2021,12,17,33.6,"3,192"
1909 榮成,2021,12,17,23.7,"4,104"
2002 中鋼,2021,12,17,35.45,"187,761"
2006 東和鋼鐵,2021,12,17,67,"19,523"
2007 燁興,2021,12,17,21.75,"5,005"
2008 高興昌,2021,12,17,19.9,141
2009 第一銅,2021,12,17,43.15,"2,856"
2010 春源,2021,12,17,23.4,"7,024"
2012 春雨,2021,12,17,31.15,965
2013 中鋼構,2021,12,17,55.9,"3,414"
2014 中鴻,2021,12,17,41.7,"101,346"
2015 豐興,2021,12,17,83.8,"1,278"
2017 官田鋼,2021,12,17,20.25,"3,652"
2020 美亞,2021,12,17,31.9,751
2022 聚亨,2021,12,17,13.95,"7,831"
2023 燁輝,2021,12,17,24.9,"21,335"
2024 志聯,2021,12,17,19.95,221
2025 千興,2021,12,17,5.96,"1,564"
2027 大成鋼,2021,12,17,47.65,"39,022"
2028 威致,2021,12,17,45.4,"14,732"
2029 盛餘,2021,12,17,33.65,"2,111"
2030 彰源,2021,12,17,30.4,"8,442"
2031 新光鋼,2021,12,17,58.8,"6,975"
2032 新鋼,2021,12,17,23.85,"1,064"
2033 佳大,2021,12,17,17.75,693
2034 允強,2021,12,17,32.85,"4,335"
2035 唐榮,2021,12,17,36.2,35
2038 海光,2021,12,17,35.9,"11,083"
2049 上銀,2021,12,17,295,"2,070"
2059 川湖,2021,12,17,491.5,143
2061 風青,2021,12,17,22.1,218
2062 橋椿,2021,12,17,26.9,159
2063 世鎧,2021,12,17,35.9,26
2064 晉椿,2021,12,17,18.3,30
2065 世豐,2021,12,17,48,69
2066 世德,2021,12,17,61.7,18
2067 嘉鋼,2021,12,17,13,43
2069 運錩,2021,12,17,35.75,"3,928"
2070 精湛,2021,12,17,34,54
2101 南港,2021,12,17,38.7,"1,124"
2102 泰豐,2021,12,17,27.05,458
2103 台橡,2021,12,17,38,"25,329"
2104 國際中橡,2021,12,17,26.85,"3,882"
2105 正新,2021,12,17,36.15,"6,442"
2106 建大,2021,12,17,30.45,610
2107 厚生,2021,12,17,22.25,486
2108 南帝,2021,12,17,83.9,"6,252"
2109 華豐,2021,12,17,16.7,142
2114 鑫永銓,2021,12,17,122,91
2115 六暉-KY,2021,12,17,40.15,39
2201 裕隆,2021,12,17,41.85,"3,986"
2204 中華,2021,12,17,63.3,645
2206 三陽工業,2021,12,17,26.5,607
2207 和泰車,2021,12,17,612,218
2208 台船,2021,12,17,21.5,"1,610"
2211 長榮鋼,2021,12,17,55.1,"1,529"
2221 大甲,2021,12,17,39.65,685
2227 裕日車,2021,12,17,246,104
2228 劍麟,2021,12,17,67.4,44
2230 泰茂,2021,12,17,13.85,9
2231 為升,2021,12,17,180,612
2233 宇隆,2021,12,17,95,135
2235 謚源,2021,12,17,38.7,16
2236 百達-KY,2021,12,17,27.3,25
2239 英利-KY,2021,12,17,80.1,170
2241 艾姆勒,2021,12,17,49.4,219
2243 宏旭-KY,2021,12,17,18.5,432
2247 汎德永業,2021,12,17,209,52
2250 IKKA-KY,2021,12,17,115.5,"1,292"
2301 光寶科,2021,12,17,61.9,"5,760"
2302 麗正,2021,12,17,16.7,164
2303 聯電,2021,12,17,62.3,"87,887"
2305 全友,2021,12,17,9.24,"4,678"
2308 台達電,2021,12,17,269,"6,886"
2312 金寶,2021,12,17,14.95,"41,284"
2313 華通,2021,12,17,42.65,"9,579"
2314 台揚,2021,12,17,75,"3,758"
2316 楠梓電,2021,12,17,30,761
2317 鴻海,2021,12,17,103.5,"39,330"
2321 東訊,2021,12,17,6.4,14
2323 中環,2021,12,17,9.01,"2,639"
2324 仁寶,2021,12,17,24,"21,588"
2327 國巨,2021,12,17,447,"1,985"
2328 廣宇,2021,12,17,39,"2,286"
2329 華泰,2021,12,17,25.3,"4,169"
2330 台積電,2021,12,17,607,"30,319"
2331 精英,2021,12,17,22,"2,455"
2332 友訊,2021,12,17,18.35,"2,731"
2337 旺宏,2021,12,17,40.35,"9,043"
2338 光罩,2021,12,17,96.5,"6,268"
2340 光磊,2021,12,17,59.9,"27,376"
2342 茂矽,2021,12,17,46.4,"3,178"
2344 華邦電,2021,12,17,30.55,"15,124"
2345 智邦,2021,12,17,257.5,"9,317"
2347 聯強,2021,12,17,66.4,"32,014"
2348 海悅,2021,12,17,110,309
2349 錸德,2021,12,17,9.5,"1,854"
2351 順德,2021,12,17,156.5,"2,133"
2352 佳世達,2021,12,17,29.6,"6,110"
2353 宏碁,2021,12,17,30,"22,350"
2354 鴻準,2021,12,17,63.9,"3,967"
2355 敬鵬,2021,12,17,35.9,"6,769"
2356 英業達,2021,12,17,25.3,"11,077"
2357 華碩,2021,12,17,366.5,"3,269"
2358 廷鑫,2021,12,17,21.3,"3,141"
2359 所羅門,2021,12,17,18,333
2360 致茂,2021,12,17,187,"1,994"
2362 藍天,2021,12,17,31.7,235
2363 矽統,2021,12,17,25.2,"4,532"
2364 倫飛,2021,12,17,19.15,7
2365 昆盈,2021,12,17,11.2,728
2367 燿華,2021,12,17,18.55,"1,772"
2368 金像電,2021,12,17,71.8,"8,607"
2369 菱生,2021,12,17,26.05,"6,435"
2371 大同,2021,12,17,31.9,"24,540"
2373 震旦行,2021,12,17,89.7,9
2374 佳能,2021,12,17,24.1,"6,384"
2375 凱美,2021,12,17,99.5,"3,000"
2376 技嘉,2021,12,17,154.5,"14,668"
2377 微星,2021,12,17,162.5,"3,340"
2379 瑞昱,2021,12,17,567,"2,036"
2380 虹光,2021,12,17,16.7,"18,552"
2382 廣達,2021,12,17,88.9,"9,375"
2383 台光電,2021,12,17,276.5,"2,642"
2385 群光,2021,12,17,82,"3,406"
2387 精元,2021,12,17,45.35,591
2388 威盛,2021,12,17,86.3,"24,069"
2390 云辰,2021,12,17,22.45,"2,421"
2392 正崴,2021,12,17,38.5,723
2393 億光,2021,12,17,50.8,"1,718"
2395 研華,2021,12,17,399,"3,517"
2397 友通,2021,12,17,59.7,31
2399 映泰,2021,12,17,22.6,"2,687"
2401 凌陽,2021,12,17,38.35,"5,046"
2402 毅嘉,2021,12,17,16.85,632
2404 漢唐,2021,12,17,171,"2,377"
2405 浩鑫,2021,12,17,18.3,"8,882"
2406 國碩,2021,12,17,35.25,"54,762"
2408 南亞科,2021,12,17,75.7,"5,809"
2409 友達,2021,12,17,23.1,"183,607"
2412 中華電,2021,12,17,115,"7,288"
2413 環科,2021,12,17,22.95,"1,343"
2414 精技,2021,12,17,37.35,339
2415 錩新,2021,12,17,43.25,332
2417 圓剛,2021,12,17,24.5,463
2419 仲琦,2021,12,17,24.15,"2,794"
2420 新巨,2021,12,17,45.8,681
2421 建準,2021,12,17,39.7,"1,475"
2423 固緯,2021,12,17,27.95,240
2424 隴華,2021,12,17,19.85,2
2425 承啟,2021,12,17,27.8,834
2426 鼎元,2021,12,17,27.85,"3,806"
2427 三商電,2021,12,17,11.6,327
2428 興勤,2021,12,17,152,174
2429 銘旺科,2021,12,17,20.7,132
2430 燦坤,2021,12,17,37.65,612
2431 聯昌,2021,12,17,12.85,465
2433 互盛電,2021,12,17,51,28
2434 統懋,2021,12,17,39.5,6
2436 偉詮電,2021,12,17,96.6,"14,750"
2438 翔耀,2021,12,17,14.65,2
2439 美律,2021,12,17,93.2,976
2440 太空梭,2021,12,17,16.65,311
2441 超豐,2021,12,17,76.2,"2,296"
2442 新美齊,2021,12,17,13,"3,031"
2443 昶虹,2021,12,17,3,174
2444 兆勁,2021,12,17,14.7,"2,980"
2449 京元電子,2021,12,17,43.4,"6,981"
2450 神腦,2021,12,17,32.75,36
2451 創見,2021,12,17,72.6,"2,781"
2453 凌群,2021,12,17,27.1,413
2454 聯發科,2021,12,17,"1,075","5,577"
2455 全新,2021,12,17,137.5,"2,468"
2456 奇力新,2021,12,17,88.1,640
2457 飛宏,2021,12,17,45.4,"44,192"
2458 義隆,2021,12,17,166,"3,572"
2459 敦吉,2021,12,17,58.5,28
2460 建通,2021,12,17,29.3,"1,433"
2461 光群雷,2021,12,17,22.7,565
2462 良得電,2021,12,17,28.05,438
2464 盟立,2021,12,17,41.85,351
2465 麗臺,2021,12,17,70.5,"1,079"
2466 冠西電,2021,12,17,35.35,69
2467 志聖,2021,12,17,49.1,390
2468 華經,2021,12,17,13.7,252
2471 資通,2021,12,17,25.6,61
2472 立隆電,2021,12,17,63.1,328
2474 可成,2021,12,17,154,"3,047"
2476 鉅祥,2021,12,17,60,"2,701"
2477 美隆電,2021,12,17,30,620
2478 大毅,2021,12,17,63.8,279
2480 敦陽科,2021,12,17,72.7,93
2481 強茂,2021,12,17,104.5,"9,097"
2482 連宇,2021,12,17,17.1,"2,892"
2483 百容,2021,12,17,24.1,157
2484 希華,2021,12,17,39.25,"2,598"
2485 兆赫,2021,12,17,21.9,"4,869"
2486 一詮,2021,12,17,50.9,"3,632"
2488 漢平,2021,12,17,27.2,28
2489 瑞軒,2021,12,17,17.4,"4,152"
2491 吉祥全,2021,12,17,20.75,160
2492 華新科,2021,12,17,166.5,"2,854"
2493 揚博,2021,12,17,37.75,82
2495 普安,2021,12,17,20,"28,427"
2496 卓越,2021,12,17,49.6,54
2497 怡利電,2021,12,17,80,"23,336"
2498 宏達電,2021,12,17,80.8,"60,830"
2501 國建,2021,12,17,19.1,525
2504 國產,2021,12,17,29.6,"37,014"
2505 國揚,2021,12,17,23.35,262
2506 太設,2021,12,17,9.67,117
2509 全坤建,2021,12,17,18.2,82
2511 太子,2021,12,17,13.55,"5,340"
2514 龍邦,2021,12,17,17.7,79
2515 中工,2021,12,17,8.87,"2,854"
2516 新建,2021,12,17,6.16,462
2520 冠德,2021,12,17,37.7,"1,618"
2524 京城,2021,12,17,40.25,70
2527 宏璟,2021,12,17,31.4,316
2528 皇普,2021,12,17,21.85,27
2530 華建,2021,12,17,14.35,286
2534 宏盛,2021,12,17,23.5,"2,033"
2535 達欣工,2021,12,17,31.9,396
2536 宏普,2021,12,17,23.3,528
2537 聯上發,2021,12,17,10.25,"1,343"
2538 基泰,2021,12,17,12.55,"4,820"
2539 櫻花建,2021,12,17,31.25,159
2540 愛山林,2021,12,17,72,42
2542 興富發,2021,12,17,47.25,"8,059"
2543 皇昌,2021,12,17,7.65,90
2545 皇翔,2021,12,17,36.8,238
2546 根基,2021,12,17,49,26
2547 日勝生,2021,12,17,10.05,954
2548 華固,2021,12,17,92.4,258
2596 綠意,2021,12,17,22.85,88
2597 潤弘,2021,12,17,119.5,132
2601 益航,2021,12,17,12.9,"8,072"
2603 長榮,2021,12,17,140.5,"109,031"
2605 新興,2021,12,17,29.95,"8,811"
2606 裕民,2021,12,17,60.8,"28,416"
2607 榮運,2021,12,17,28.45,"3,365"
2608 嘉里大榮,2021,12,17,44.6,775
2609 陽明,2021,12,17,123.5,"51,418"
2610 華航,2021,12,17,26.2,"159,970"
2611 志信,2021,12,17,20.4,"1,743"
